  freq              ;  reS11        ; imS11         
   2.02406013422E+04; -0.450608     ; 0.00480109   
   2.03350989431E+04; -0.450704     ; 0.00472602   
   2.04300377265E+04; -0.450661     ; 0.00466958   
   2.05254197519E+04; -0.450766     ; 0.0046038    
   2.06212470888E+04; -0.450727     ; 0.00463349   
   2.07175218163E+04; -0.450734     ; 0.0045884    
   2.08142460231E+04; -0.450747     ; 0.00458474   
   2.09114218076E+04; -0.450877     ; 0.00458739   
   2.10090512782E+04; -0.450801     ; 0.00455588   
   2.11071365529E+04; -0.450853     ; 0.00444607   
   2.12056797599E+04; -0.450858     ; 0.00449939   
   2.13046830370E+04; -0.451132     ; 0.00437659   
   2.14041485322E+04; -0.451231     ; 0.00450676   
   2.15040784035E+04; -0.45085      ; 0.00447831   
   2.16044748189E+04; -0.450964     ; 0.00438555   
   2.17053399565E+04; -0.450852     ; 0.00431048   
   2.18066760047E+04; -0.450882     ; 0.00444603   
   2.19084851621E+04; -0.450963     ; 0.0044768    
   2.20107696374E+04; -0.450909     ; 0.00442303   
   2.21135316497E+04; -0.450926     ; 0.00444207   
   2.22167734287E+04; -0.450895     ; 0.00433739   
   2.23204972141E+04; -0.451083     ; 0.00433151   
   2.24247052562E+04; -0.451056     ; 0.00430454   
   2.25293998161E+04; -0.451019     ; 0.00430072   
   2.26345831650E+04; -0.451099     ; 0.0043315    
   2.27402575850E+04; -0.451095     ; 0.00436195   
   2.28464253688E+04; -0.450952     ; 0.00432693   
   2.29530888197E+04; -0.451138     ; 0.00438024   
   2.30602502519E+04; -0.451131     ; 0.00422124   
   2.31679119902E+04; -0.451151     ; 0.004257     
   2.32760763706E+04; -0.451034     ; 0.00426513   
   2.33847457396E+04; -0.45113      ; 0.00435885   
   2.34939224549E+04; -0.451132     ; 0.00438713   
   2.36036088852E+04; -0.451283     ; 0.00427711   
   2.37138074102E+04; -0.451122     ; 0.00438711   
   2.38245204208E+04; -0.451153     ; 0.0041936    
   2.39357503188E+04; -0.451124     ; 0.00424405   
   2.40474995175E+04; -0.451117     ; 0.00429399   
   2.41597704414E+04; -0.451207     ; 0.00418857   
   2.42725655263E+04; -0.451217     ; 0.00437399   
   2.43858872193E+04; -0.451341     ; 0.00419543   
   2.44997379790E+04; -0.451282     ; 0.00422985   
   2.46141202754E+04; -0.451281     ; 0.00434925   
   2.47290365902E+04; -0.451083     ; 0.00422337   
   2.48444894165E+04; -0.45122      ; 0.00437663   
   2.49604812592E+04; -0.451226     ; 0.00430777   
   2.50770146347E+04; -0.451417     ; 0.00422907   
   2.51940920714E+04; -0.451705     ; 0.00427876   
   2.53117161092E+04; -0.451338     ; 0.00429092   
   2.54298893002E+04; -0.451323     ; 0.0042358    
   2.55486142082E+04; -0.451318     ; 0.00433038   
   2.56678934089E+04; -0.451288     ; 0.00429294   
   2.57877294902E+04; -0.450947     ; 0.00436157   
   2.59081250521E+04; -0.451356     ; 0.00437457   
   2.60290827065E+04; -0.451387     ; 0.00431152   
   2.61506050777E+04; -0.451432     ; 0.00429627   
   2.62726948023E+04; -0.451397     ; 0.00430169   
   2.63953545290E+04; -0.451504     ; 0.00429945   
   2.65185869190E+04; -0.451504     ; 0.00429143   
   2.66423946460E+04; -0.451494     ; 0.0044049    
   2.67667803959E+04; -0.451472     ; 0.00430608   
   2.68917468675E+04; -0.451831     ; 0.00425745   
   2.70172967719E+04; -0.451404     ; 0.0043604    
   2.71434328331E+04; -0.451451     ; 0.00443677   
   2.72701577876E+04; -0.451518     ; 0.00433503   
   2.73974743848E+04; -0.451578     ; 0.00430672   
   2.75253853869E+04; -0.451204     ; 0.00431663   
   2.76538935691E+04; -0.45158      ; 0.00422645   
   2.77830017193E+04; -0.451843     ; 0.00416007   
   2.79127126387E+04; -0.451478     ; 0.00427805   
   2.80430291415E+04; -0.451884     ; 0.00422135   
   2.81739540548E+04; -0.451596     ; 0.00428335   
   2.83054902193E+04; -0.451217     ; 0.00439703   
   2.84376404886E+04; -0.45158      ; 0.00428777   
   2.85704077300E+04; -0.451423     ; 0.00437047   
   2.87037948237E+04; -0.451939     ; 0.00432682   
   2.88378046638E+04; -0.451928     ; 0.00432685   
   2.89724401576E+04; -0.451517     ; 0.00440197   
   2.91077042262E+04; -0.452018     ; 0.00422273   
   2.92435998042E+04; -0.451657     ; 0.0044378    
   2.93801298399E+04; -0.451695     ; 0.00448853   
   2.95172972955E+04; -0.45172      ; 0.0044399    
   2.96551051468E+04; -0.452102     ; 0.00434273   
   2.97935563837E+04; -0.451345     ; 0.0045365    
   2.99326540101E+04; -0.451689     ; 0.00452285   
   3.00724010436E+04; -0.451687     ; 0.00435882   
   3.02128005161E+04; -0.451749     ; 0.00438629   
   3.03538554739E+04; -0.451693     ; 0.00453492   
   3.04955689770E+04; -0.452027     ; 0.00434159   
   3.06379441001E+04; -0.451977     ; 0.00441986   
   3.07809839321E+04; -0.451751     ; 0.00452176   
   3.09246915763E+04; -0.451386     ; 0.00460464   
   3.10690701505E+04; -0.451718     ; 0.004534     
   3.12141227872E+04; -0.451804     ; 0.00446569   
   3.13598526333E+04; -0.451802     ; 0.00453702   
   3.15062628506E+04; -0.451764     ; 0.00459253   
   3.16533566154E+04; -0.451831     ; 0.0045753    
   3.18011371191E+04; -0.451817     ; 0.00447574   
   3.19496075679E+04; -0.451495     ; 0.00462742   
   3.20987711829E+04; -0.452199     ; 0.00447448   
   3.22486312004E+04; -0.452197     ; 0.00459905   
   3.23991908715E+04; -0.451814     ; 0.00460842   
   3.25504534629E+04; -0.452217     ; 0.00459771   
   3.27024222562E+04; -0.451894     ; 0.00457171   
   3.28551005485E+04; -0.451856     ; 0.00458514   
   3.30084916523E+04; -0.451488     ; 0.0047143    
   3.31625988954E+04; -0.451454     ; 0.00470299   
   3.33174256213E+04; -0.451801     ; 0.00468467   
   3.34729751891E+04; -0.451554     ; 0.00472796   
   3.36292509735E+04; -0.45146      ; 0.0048137    
   3.37862563651E+04; -0.451846     ; 0.0047182    
   3.39439947700E+04; -0.451891     ; 0.00467165   
   3.41024696107E+04; -0.451869     ; 0.0047276    
   3.42616843252E+04; -0.451833     ; 0.00479053   
   3.44216423679E+04; -0.451862     ; 0.00477341   
   3.45823472091E+04; -0.451583     ; 0.0048713    
   3.47438023354E+04; -0.451845     ; 0.00474243   
   3.49060112497E+04; -0.451847     ; 0.00474013   
   3.50689774712E+04; -0.451892     ; 0.00477156   
   3.52327045355E+04; -0.451671     ; 0.00496664   
   3.53971959949E+04; -0.451639     ; 0.00488419   
   3.55624554180E+04; -0.451693     ; 0.00488521   
   3.57284863903E+04; -0.45173      ; 0.00487341   
   3.58952925139E+04; -0.451529     ; 0.00483289   
   3.60628774078E+04; -0.451911     ; 0.0048795    
   3.62312447078E+04; -0.45192      ; 0.00484687   
   3.64003980667E+04; -0.451981     ; 0.0048948    
   3.65703411545E+04; -0.451987     ; 0.00498726   
   3.67410776581E+04; -0.452413     ; 0.00485323   
   3.69126112819E+04; -0.451995     ; 0.00493833   
   3.70849457472E+04; -0.452007     ; 0.0048902    
   3.72580847931E+04; -0.451929     ; 0.00494277   
   3.74320321758E+04; -0.45198      ; 0.00496511   
   3.76067916693E+04; -0.45203      ; 0.00496616   
   3.77823670651E+04; -0.45194      ; 0.0050138    
   3.79587621724E+04; -0.451945     ; 0.00504945   
   3.81359808182E+04; -0.451742     ; 0.00497428   
   3.83140268474E+04; -0.451606     ; 0.00511437   
   3.84929041228E+04; -0.451937     ; 0.00507376   
   3.86726165251E+04; -0.452054     ; 0.00509404   
   3.88531679535E+04; -0.452066     ; 0.00509491   
   3.90345623251E+04; -0.452007     ; 0.0051145    
   3.92168035753E+04; -0.451972     ; 0.00513738   
   3.93998956580E+04; -0.452021     ; 0.00507942   
   3.95838425455E+04; -0.452271     ; 0.00515511   
   3.97686482285E+04; -0.452334     ; 0.00502588   
   3.99543167167E+04; -0.452043     ; 0.00517662   
   4.01408520381E+04; -0.452146     ; 0.00518827   
   4.03282582398E+04; -0.452064     ; 0.00516096   
   4.05165393876E+04; -0.452018     ; 0.0052053    
   4.07056995665E+04; -0.452023     ; 0.00525271   
   4.08957428804E+04; -0.452036     ; 0.00522134   
   4.10866734523E+04; -0.451623     ; 0.00531176   
   4.12784954247E+04; -0.452007     ; 0.00532402   
   4.14712129592E+04; -0.451832     ; 0.00525887   
   4.16648302370E+04; -0.451815     ; 0.00539957   
   4.18593514587E+04; -0.451793     ; 0.00540437   
   4.20547808446E+04; -0.451859     ; 0.00539181   
   4.22511226346E+04; -0.451811     ; 0.0053046    
   4.24483810885E+04; -0.451782     ; 0.00545822   
   4.26465604859E+04; -0.451809     ; 0.0053836    
   4.28456651264E+04; -0.451801     ; 0.00546242   
   4.30456993298E+04; -0.451855     ; 0.00548687   
