  freq              ;  reS11        ; imS11         
   2.26345831650E+04;  0.989127     ;-0.00872034   
   2.27402575850E+04;  0.989092     ;-0.0100206    
   2.28464253688E+04;  0.989112     ;-0.0113265    
   2.29530888197E+04;  0.989257     ;-0.0126001    
   2.30602502519E+04;  0.98938      ;-0.0137367    
   2.31679119902E+04;  0.989277     ;-0.0149727    
   2.32760763706E+04;  0.989324     ;-0.0160218    
   2.33847457396E+04;  0.989434     ;-0.0172258    
   2.34939224549E+04;  0.989331     ;-0.0183536    
   2.36036088852E+04;  0.989142     ;-0.0197973    
   2.37138074102E+04;  0.989331     ;-0.0209887    
   2.38245204208E+04;  0.989742     ;-0.0224917    
   2.39357503188E+04;  0.989331     ;-0.02331      
   2.40474995175E+04;  0.989528     ;-0.0242898    
   2.41597704414E+04;  0.990137     ;-0.0260559    
   2.42725655263E+04;  0.989282     ;-0.0277177    
   2.43858872193E+04;  0.988917     ;-0.0283808    
   2.44997379790E+04;  0.989202     ;-0.0293748    
   2.46141202754E+04;  0.989517     ;-0.0312338    
   2.47290365902E+04;  0.98997      ;-0.0323863    
   2.48444894165E+04;  0.989388     ;-0.0330102    
   2.49604812592E+04;  0.989461     ;-0.0343803    
   2.50770146347E+04;  0.989615     ;-0.0360137    
   2.51940920714E+04;  0.989525     ;-0.0369997    
   2.53117161092E+04;  0.989367     ;-0.03825      
   2.54298893002E+04;  0.989279     ;-0.0394454    
   2.55486142082E+04;  0.989391     ;-0.0407698    
   2.56678934089E+04;  0.989111     ;-0.0422446    
   2.57877294902E+04;  0.989218     ;-0.0434074    
   2.59081250521E+04;  0.989318     ;-0.0443555    
   2.60290827065E+04;  0.989242     ;-0.0459754    
   2.61506050777E+04;  0.989187     ;-0.047188     
   2.62726948023E+04;  0.989102     ;-0.0482949    
   2.63953545290E+04;  0.989352     ;-0.0493902    
   2.65185869190E+04;  0.989025     ;-0.0508648    
   2.66423946460E+04;  0.989201     ;-0.0520946    
   2.67667803959E+04;  0.98907      ;-0.0536453    
