  freq              ;  reS11        ; imS11         
   1.55209865525E+04; -0.977818     ;-0.00189798   
   1.55934496167E+04; -0.977862     ;-0.00169337   
   1.56662509902E+04; -0.978125     ;-0.00155054   
   1.57393922526E+04; -0.97796      ;-0.00139186   
   1.58128749908E+04; -0.977897     ;-0.00131793   
   1.58867007989E+04; -0.977666     ;-0.00155199   
   1.59608712786E+04; -0.977342     ;-0.00128908   
   1.60353880393E+04; -0.977412     ;-0.00128812   
   1.61102526974E+04; -0.977482     ;-0.00120583   
   1.61854668773E+04; -0.97754      ;-0.00131549   
   1.62610322108E+04; -0.977664     ;-0.00102052   
   1.63369503372E+04; -0.977785     ;-0.00099387   
   1.64132229038E+04; -0.977533     ;-0.000984758  
   1.64898515653E+04; -0.977874     ;-0.00101805   
   1.65668379841E+04; -0.977746     ;-0.00114058   
   1.66441838307E+04; -0.977443     ;-0.000982516  
   1.67218907829E+04; -0.976647     ;-0.000678033  
   1.67999605267E+04; -0.975799     ; 0.000234701  
   1.68783947560E+04; -0.977019     ;-0.000610493  
   1.69571951723E+04; -0.977832     ;-0.0012234    
   1.70363634853E+04; -0.977757     ;-0.00116185   
   1.71159014126E+04; -0.977892     ;-0.000904337  
   1.71958106798E+04; -0.977939     ;-0.00108962   
   1.72760930207E+04; -0.977909     ;-0.00106551   
   1.73567501769E+04; -0.977892     ;-0.00112896   
   1.74377838984E+04; -0.978045     ;-0.0012249    
   1.75191959432E+04; -0.978026     ;-0.00107513   
   1.76009880777E+04; -0.977936     ;-0.00104357   
   1.76831620763E+04; -0.977851     ;-0.000896879  
   1.77657197220E+04; -0.977878     ;-0.00111897   
   1.78486628058E+04; -0.978068     ;-0.00106794   
   1.79319931272E+04; -0.97817      ;-0.00105435   
   1.80157124941E+04; -0.978148     ;-0.00086499   
   1.80998227229E+04; -0.978163     ;-0.000769801  
   1.81843256384E+04; -0.978092     ;-0.000996552  
   1.82692230739E+04; -0.977454     ;-0.00135875   
   1.83545168714E+04; -0.97757      ;-0.00100467   
   1.84402088813E+04; -0.978016     ;-0.000850312  
   1.85263009628E+04; -0.978702     ;-0.000783391  
   1.86127949837E+04; -0.978411     ;-0.000795394  
   1.86996928205E+04; -0.978383     ;-0.00082282   
   1.87869963586E+04; -0.978475     ;-0.000756525  
   1.88747074920E+04; -0.978556     ;-0.000605471  
   1.89628281237E+04; -0.9786       ;-0.000725731  
   1.90513601656E+04; -0.978561     ;-0.000692613  
   1.91403055383E+04; -0.978418     ;-0.000718426  
   1.92296661716E+04; -0.978593     ;-0.000663627  
   1.93194440042E+04; -0.978572     ;-0.000544518  
   1.94096409840E+04; -0.978644     ;-0.00070326   
   1.95002590678E+04; -0.978622     ;-0.000592869  
   1.95913002216E+04; -0.978706     ;-0.000642046  
   1.96827664206E+04; -0.978932     ;-0.000542589  
   1.97746596492E+04; -0.979031     ;-0.000481602  
   1.98669819012E+04; -0.978913     ;-0.000471722  
   1.99597351794E+04; -0.978778     ;-0.000584893  
   2.00529214962E+04; -0.983425     ; 0.0016014    
   2.01465428734E+04; -0.983322     ; 0.00153158   
   2.02406013422E+04; -0.983365     ; 0.00161563   
   2.03350989431E+04; -0.98325      ; 0.00164466   
   2.04300377265E+04; -0.983053     ; 0.00154746   
   2.05254197519E+04; -0.98305      ; 0.00159758   
   2.06212470888E+04; -0.983047     ; 0.00167319   
   2.07175218163E+04; -0.98337      ; 0.0016639    
   2.08142460231E+04; -0.983297     ; 0.00159768   
   2.09114218076E+04; -0.983367     ; 0.00163674   
   2.10090512782E+04; -0.983304     ; 0.00155255   
   2.11071365529E+04; -0.9836       ; 0.00167222   
   2.12056797599E+04; -0.983432     ; 0.00173111   
   2.13046830370E+04; -0.983518     ; 0.00182212   
   2.14041485322E+04; -0.983616     ; 0.00222076   
   2.15040784035E+04; -0.983398     ; 0.00203216   
   2.16044748189E+04; -0.98334      ; 0.00195783   
   2.17053399565E+04; -0.983486     ; 0.00186309   
   2.18066760047E+04; -0.983337     ; 0.00177098   
   2.19084851621E+04; -0.983466     ; 0.0021467    
   2.20107696374E+04; -0.983478     ; 0.00206093   
   2.21135316497E+04; -0.983525     ; 0.00182271   
   2.22167734287E+04; -0.983351     ; 0.00214305   
   2.23204972141E+04; -0.983532     ; 0.00219628   
   2.24247052562E+04; -0.983378     ; 0.00208064   
   2.25293998161E+04; -0.983681     ; 0.00218352   
   2.26345831650E+04; -0.983603     ; 0.00217367   
   2.27402575850E+04; -0.983659     ; 0.00225538   
   2.28464253688E+04; -0.983651     ; 0.0021614    
   2.29530888197E+04; -0.98364      ; 0.002498     
   2.30602502519E+04; -0.983805     ; 0.00239272   
   2.31679119902E+04; -0.983683     ; 0.00251828   
   2.32760763706E+04; -0.983888     ; 0.00238126   
   2.33847457396E+04; -0.98372      ; 0.00253114   
   2.34939224549E+04; -0.983593     ; 0.00245119   
   2.36036088852E+04; -0.983862     ; 0.00276523   
   2.37138074102E+04; -0.983786     ; 0.00239061   
   2.38245204208E+04; -0.983781     ; 0.002712     
